draw_date,actual_zone_signature,Missing-pattern top zone signatures,Most-common top zone signatures,Random signature baseline estimate,Hybrid 70 common / 30 missing,Hybrid 60 common / 40 missing,Hybrid 50 common / 50 missing
2017-05-26,2-0-1-2-0,False,False,0.08695652173913043,False,False,False
2017-05-30,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2017-06-02,2-0-1-1-1,False,False,0.08695652173913043,False,False,False
2017-06-06,0-1-2-2-0,False,False,0.08695652173913043,False,False,False
2017-06-09,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2017-06-13,1-1-2-0-1,False,True,0.08695652173913043,True,True,False
2017-06-16,0-2-0-1-2,False,False,0.08695652173913043,False,False,False
2017-06-20,0-2-1-0-2,False,False,0.08695652173913043,False,False,False
2017-06-23,2-0-1-2-0,False,False,0.08695652173913043,False,False,False
2017-06-27,1-1-2-0-1,False,True,0.08695652173913043,True,True,False
2017-06-30,0-1-0-2-2,False,False,0.08695652173913043,False,False,False
2017-07-04,1-0-2-1-1,False,True,0.08695652173913043,False,False,False
2017-07-07,0-2-0-2-1,False,False,0.08695652173913043,False,False,False
2017-07-11,0-1-2-0-2,True,False,0.08695652173913043,False,False,False
2017-07-14,0-3-1-0-1,False,False,0.08695652173913043,False,False,False
2017-07-18,1-0-2-0-2,False,False,0.08695652173913043,False,False,False
2017-07-21,3-0-1-0-1,False,False,0.08695652173913043,False,False,False
2017-07-25,0-2-0-0-3,False,False,0.08695652173913043,False,False,False
2017-07-28,2-0-1-1-1,False,True,0.08695652173913043,False,False,False
2017-08-01,0-1-4-0-0,False,False,0.08695652173913043,False,False,False
2017-08-04,0-0-2-2-1,False,False,0.08695652173913043,False,False,False
2017-08-08,0-1-2-1-1,True,True,0.08695652173913043,True,True,True
2017-08-11,0-1-1-1-2,True,False,0.08695652173913043,False,True,True
2017-08-15,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2017-08-18,1-0-1-1-2,True,False,0.08695652173913043,True,True,True
2017-08-22,2-2-1-0-0,False,False,0.08695652173913043,False,False,False
2017-08-25,3-1-0-0-1,False,False,0.08695652173913043,False,False,False
2017-08-29,1-2-0-2-0,False,False,0.08695652173913043,False,False,False
2017-09-01,3-1-0-0-1,False,False,0.08695652173913043,False,False,False
2017-09-05,2-1-2-0-0,False,False,0.08695652173913043,False,False,False
2017-09-08,1-0-1-0-3,False,False,0.08695652173913043,False,False,False
2017-09-12,1-1-2-1-0,False,False,0.08695652173913043,False,False,False
2017-09-15,0-2-0-1-2,False,False,0.08695652173913043,False,False,False
2017-09-19,2-0-2-0-1,False,False,0.08695652173913043,False,False,False
2017-09-22,1-1-0-2-1,True,False,0.08695652173913043,False,False,True
2017-09-26,1-0-1-1-2,False,False,0.08695652173913043,False,False,False
2017-09-29,1-2-0-1-1,False,True,0.08695652173913043,True,True,True
2017-10-03,1-0-1-1-2,False,False,0.08695652173913043,False,False,False
2017-10-06,2-2-1-0-0,False,False,0.08695652173913043,False,False,False
2017-10-10,1-0-1-3-0,False,False,0.08695652173913043,False,False,False
2017-10-13,0-0-2-1-2,False,False,0.08695652173913043,False,False,False
2017-10-17,0-3-1-1-0,False,False,0.08695652173913043,False,False,False
2017-10-20,1-1-3-0-0,False,False,0.08695652173913043,False,False,False
2017-10-24,1-2-1-1-0,True,False,0.08695652173913043,True,True,True
2017-10-27,1-1-1-2-0,True,False,0.08695652173913043,False,True,False
2017-10-31,1-1-0-1-2,True,False,0.08695652173913043,True,True,True
2017-11-03,1-2-0-1-1,False,True,0.08695652173913043,True,True,True
2017-11-07,1-2-0-1-1,False,True,0.08695652173913043,True,True,False
2017-11-10,0-1-2-2-0,False,False,0.08695652173913043,False,False,False
2017-11-14,0-2-0-2-1,False,False,0.08695652173913043,False,False,False
2017-11-17,0-1-1-2-1,True,False,0.08695652173913043,True,True,True
2017-11-21,2-1-1-1-0,True,True,0.08695652173913043,True,True,True
2017-11-24,0-1-3-0-1,False,False,0.08695652173913043,False,False,False
2017-11-28,2-2-0-0-1,True,False,0.08695652173913043,False,False,False
2017-12-01,1-0-2-1-1,False,True,0.08695652173913043,True,True,False
2017-12-05,0-1-0-1-3,False,False,0.08695652173913043,False,False,False
2017-12-08,1-0-2-2-0,False,False,0.08695652173913043,False,False,False
2017-12-12,0-1-0-2-2,False,False,0.08695652173913043,False,False,False
2017-12-15,0-0-2-1-2,False,False,0.08695652173913043,False,False,False
2017-12-19,1-1-1-1-1,True,True,0.08695652173913043,True,True,True
2017-12-22,1-0-2-1-1,False,True,0.08695652173913043,True,False,False
2017-12-26,1-1-1-0-2,True,True,0.08695652173913043,True,True,True
2017-12-29,2-0-2-0-1,False,False,0.08695652173913043,False,False,False
2018-01-02,1-1-2-0-1,True,True,0.08695652173913043,True,True,True
2018-01-05,2-1-0-1-1,True,False,0.08695652173913043,True,True,True
2018-01-09,1-2-0-1-1,False,True,0.08695652173913043,True,True,True
2018-01-12,0-1-3-0-1,False,False,0.08695652173913043,False,False,False
2018-01-16,0-1-1-2-1,False,False,0.08695652173913043,False,False,False
2018-01-19,2-1-0-0-2,False,False,0.08695652173913043,False,False,False
2018-01-23,3-0-2-0-0,False,False,0.08695652173913043,False,False,False
2018-01-26,1-1-2-0-1,False,True,0.08695652173913043,True,True,True
2018-01-30,0-2-2-1-0,False,False,0.08695652173913043,False,False,False
2018-02-02,0-1-0-3-1,False,False,0.08695652173913043,False,False,False
2018-02-06,1-1-1-2-0,False,False,0.08695652173913043,False,False,False
2018-02-09,0-0-1-3-1,False,False,0.08695652173913043,False,False,False
2018-02-13,1-2-1-0-1,True,False,0.08695652173913043,False,True,True
2018-02-16,1-1-1-1-1,True,True,0.08695652173913043,True,True,True
2018-02-20,1-2-2-0-0,False,False,0.08695652173913043,False,False,False
2018-02-23,1-2-1-0-1,False,False,0.08695652173913043,False,False,False
2018-02-27,1-0-0-1-3,False,False,0.08695652173913043,False,False,False
2018-03-02,2-0-0-1-2,False,False,0.08695652173913043,False,False,False
2018-03-06,0-2-1-1-1,True,False,0.08695652173913043,False,True,True
2018-03-09,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2018-03-13,1-2-0-1-1,False,True,0.08695652173913043,True,True,True
2018-03-16,1-1-2-1-0,True,False,0.08695652173913043,False,False,True
2018-03-20,0-0-2-2-1,False,False,0.08695652173913043,False,False,False
2018-03-23,2-1-0-0-2,False,False,0.08695652173913043,False,False,False
2018-03-27,0-2-1-1-1,False,False,0.08695652173913043,False,False,False
2018-03-30,0-2-1-1-1,False,False,0.08695652173913043,False,False,False
2018-04-03,2-1-0-1-1,False,False,0.08695652173913043,False,False,False
2018-04-06,1-0-1-1-2,True,False,0.08695652173913043,True,True,True
2018-04-10,0-1-1-1-2,True,False,0.08695652173913043,True,True,True
2018-04-13,1-0-1-1-2,False,False,0.08695652173913043,False,False,False
2018-04-17,0-1-1-2-1,False,True,0.08695652173913043,False,False,False
2018-04-20,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2018-04-24,0-1-3-0-1,False,False,0.08695652173913043,False,False,False
2018-04-27,0-1-1-1-2,False,False,0.08695652173913043,False,False,False
2018-05-01,1-2-0-0-2,False,False,0.08695652173913043,False,False,False
2018-05-04,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2018-05-08,0-1-1-2-1,False,True,0.08695652173913043,False,False,False
2018-05-11,1-0-1-1-2,False,True,0.08695652173913043,False,False,False
2018-05-15,1-2-0-2-0,False,False,0.08695652173913043,False,False,False
2018-05-18,3-1-0-1-0,False,False,0.08695652173913043,False,False,False
2018-05-22,1-1-0-1-2,True,False,0.08695652173913043,True,True,True
2018-05-25,0-3-1-0-1,False,False,0.08695652173913043,False,False,False
2018-05-29,1-2-0-1-1,False,True,0.08695652173913043,True,True,True
2018-06-01,0-2-2-1-0,False,False,0.08695652173913043,False,False,False
2018-06-05,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2018-06-08,1-1-0-1-2,False,False,0.08695652173913043,False,False,False
2018-06-12,1-0-2-2-0,False,False,0.08695652173913043,False,False,False
2018-06-15,0-0-2-2-1,False,False,0.08695652173913043,False,False,False
2018-06-19,1-1-1-0-2,False,True,0.08695652173913043,False,False,False
2018-06-22,0-1-1-1-2,False,False,0.08695652173913043,False,False,False
2018-06-26,0-3-0-1-1,False,False,0.08695652173913043,False,False,False
2018-06-29,0-1-2-1-1,True,False,0.08695652173913043,True,True,True
2018-07-03,1-2-1-0-1,False,False,0.08695652173913043,False,False,False
2018-07-06,1-0-1-2-1,True,True,0.08695652173913043,True,True,True
2018-07-10,2-0-1-1-1,True,False,0.08695652173913043,True,True,True
2018-07-13,2-1-1-0-1,True,False,0.08695652173913043,True,True,True
2018-07-17,2-0-1-0-2,True,False,0.08695652173913043,False,False,False
2018-07-20,1-1-0-1-2,False,False,0.08695652173913043,False,False,False
2018-07-24,2-0-1-2-0,False,False,0.08695652173913043,False,False,False
2018-07-27,0-2-2-0-1,False,False,0.08695652173913043,False,False,False
2018-07-31,0-1-1-1-2,False,False,0.08695652173913043,False,False,False
2018-08-03,1-0-1-2-1,False,True,0.08695652173913043,True,True,True
2018-08-07,0-1-3-1-0,False,False,0.08695652173913043,False,False,False
2018-08-10,0-2-0-1-2,True,False,0.08695652173913043,False,False,False
2018-08-14,1-2-1-1-0,True,False,0.08695652173913043,True,True,True
2018-08-17,1-2-1-0-1,False,False,0.08695652173913043,False,False,False
2018-08-21,0-1-1-0-3,False,False,0.08695652173913043,False,False,False
2018-08-24,1-1-0-2-1,True,False,0.08695652173913043,False,True,True
2018-08-28,1-1-0-1-2,False,False,0.08695652173913043,False,False,False
2018-08-31,1-0-1-2-1,False,True,0.08695652173913043,True,True,True
2018-09-04,1-1-2-0-1,True,True,0.08695652173913043,True,True,True
2018-09-07,1-0-2-1-1,True,True,0.08695652173913043,True,True,True
2018-09-11,1-1-0-2-1,False,False,0.08695652173913043,False,False,False
2018-09-14,2-0-0-2-1,False,False,0.08695652173913043,False,False,False
2018-09-18,3-0-0-1-1,False,False,0.08695652173913043,False,False,False
2018-09-21,2-0-2-1-0,False,False,0.08695652173913043,False,False,False
2018-09-25,1-2-1-1-0,False,False,0.08695652173913043,False,False,False
2018-09-28,3-0-1-0-1,False,False,0.08695652173913043,False,False,False
2018-10-02,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2018-10-05,1-1-2-1-0,True,False,0.08695652173913043,False,True,True
2018-10-09,1-1-0-1-2,False,True,0.08695652173913043,False,False,False
2018-10-12,2-1-0-1-1,True,False,0.08695652173913043,True,True,True
2018-10-16,0-1-1-2-1,False,True,0.08695652173913043,True,True,False
2018-10-19,2-0-1-0-2,False,False,0.08695652173913043,False,False,False
2018-10-23,3-0-1-1-0,False,False,0.08695652173913043,False,False,False
2018-10-26,1-1-1-2-0,True,False,0.08695652173913043,True,True,True
2018-10-30,0-1-2-0-2,True,False,0.08695652173913043,False,True,True
2018-11-02,1-2-0-1-1,False,True,0.08695652173913043,True,True,True
2018-11-06,0-1-1-2-1,False,True,0.08695652173913043,True,True,False
2018-11-09,0-2-0-2-1,False,False,0.08695652173913043,False,False,False
2018-11-13,3-1-0-0-1,False,False,0.08695652173913043,False,False,False
2018-11-16,2-1-1-0-1,False,True,0.08695652173913043,False,False,False
2018-11-20,1-1-0-1-2,False,True,0.08695652173913043,True,True,False
2018-11-23,2-0-3-0-0,False,False,0.08695652173913043,False,False,False
2018-11-27,1-3-0-1-0,False,False,0.08695652173913043,False,False,False
2018-11-30,2-1-2-0-0,False,False,0.08695652173913043,False,False,False
2018-12-04,0-2-1-0-2,True,False,0.08695652173913043,False,False,False
2018-12-07,0-2-1-1-1,True,False,0.08695652173913043,True,True,True
2018-12-11,2-1-1-0-1,False,True,0.08695652173913043,True,True,False
2018-12-14,0-1-1-1-2,False,False,0.08695652173913043,False,False,False
2018-12-18,2-1-0-1-1,False,True,0.08695652173913043,False,False,False
2018-12-21,1-2-0-1-1,False,True,0.08695652173913043,True,True,True
2018-12-25,3-0-0-1-1,False,False,0.08695652173913043,False,False,False
2018-12-28,0-2-0-2-1,False,False,0.08695652173913043,False,False,False
2019-01-01,2-1-2-0-0,False,False,0.08695652173913043,False,False,False
2019-01-04,1-2-1-1-0,False,False,0.08695652173913043,False,False,False
2019-01-08,1-1-1-2-0,False,False,0.08695652173913043,False,False,False
2019-01-11,1-1-0-2-1,False,False,0.08695652173913043,False,False,False
2019-01-15,0-0-3-2-0,False,False,0.08695652173913043,False,False,False
2019-01-18,2-1-1-0-1,False,True,0.08695652173913043,False,False,False
2019-01-22,1-0-2-0-2,False,False,0.08695652173913043,False,False,False
2019-01-25,2-3-0-0-0,False,False,0.08695652173913043,False,False,False
2019-01-29,0-1-2-2-0,False,False,0.08695652173913043,False,False,False
2019-02-01,1-0-2-0-2,False,False,0.08695652173913043,False,False,False
2019-02-05,0-1-1-2-1,False,True,0.08695652173913043,False,False,False
2019-02-08,0-3-0-1-1,False,False,0.08695652173913043,False,False,False
2019-02-12,1-0-0-2-2,False,False,0.08695652173913043,False,False,False
2019-02-15,0-1-1-2-1,False,True,0.08695652173913043,False,False,False
2019-02-19,2-2-0-1-0,False,False,0.08695652173913043,False,False,False
2019-02-22,1-0-2-1-1,False,True,0.08695652173913043,False,False,False
2019-02-26,1-1-1-1-1,True,True,0.08695652173913043,True,True,True
2019-03-01,2-1-1-1-0,True,True,0.08695652173913043,True,True,True
2019-03-05,2-1-0-1-1,False,True,0.08695652173913043,False,False,False
2019-03-08,0-3-1-1-0,False,False,0.08695652173913043,False,False,False
2019-03-12,2-2-0-1-0,False,False,0.08695652173913043,False,False,False
2019-03-15,1-1-1-0-2,True,False,0.08695652173913043,True,True,True
2019-03-19,3-0-0-1-1,False,False,0.08695652173913043,False,False,False
2019-03-22,1-1-2-0-1,True,True,0.08695652173913043,True,True,True
2019-03-26,0-2-1-0-2,False,False,0.08695652173913043,False,False,False
2019-03-29,0-1-2-1-1,True,False,0.08695652173913043,True,True,True
2019-04-02,2-1-1-1-0,False,True,0.08695652173913043,True,True,True
2019-04-05,3-0-1-0-1,False,False,0.08695652173913043,False,False,False
2019-04-09,0-1-2-1-1,False,False,0.08695652173913043,False,False,False
2019-04-12,1-0-1-2-1,True,True,0.08695652173913043,True,True,True
2019-04-16,2-1-0-0-2,False,False,0.08695652173913043,False,False,False
2019-04-19,2-0-0-1-2,False,False,0.08695652173913043,False,False,False
2019-04-23,0-1-2-0-2,False,False,0.08695652173913043,False,False,False
2019-04-26,0-1-0-2-2,False,False,0.08695652173913043,False,False,False
2019-04-30,1-2-1-0-1,True,False,0.08695652173913043,True,True,True
2019-05-03,2-1-1-0-1,False,True,0.08695652173913043,True,False,False
2019-05-07,1-1-1-1-1,True,True,0.08695652173913043,True,True,True
2019-05-10,2-0-1-0-2,True,False,0.08695652173913043,False,False,True
2019-05-14,1-2-1-0-1,False,False,0.08695652173913043,False,False,False
2019-05-17,0-1-1-0-3,False,False,0.08695652173913043,False,False,False
2019-05-21,0-0-0-4-1,False,False,0.08695652173913043,False,False,False
2019-05-24,1-1-2-0-1,False,True,0.08695652173913043,True,True,True
2019-05-28,1-2-2-0-0,False,False,0.08695652173913043,False,False,False
2019-05-31,1-0-3-1-0,False,False,0.08695652173913043,False,False,False
2019-06-04,1-0-0-3-1,False,False,0.08695652173913043,False,False,False
2019-06-07,2-2-0-1-0,False,False,0.08695652173913043,False,False,False
2019-06-11,0-0-2-1-2,False,False,0.08695652173913043,False,False,False
2019-06-14,1-1-1-2-0,False,False,0.08695652173913043,False,False,False
2019-06-18,0-1-1-2-1,False,True,0.08695652173913043,False,False,False
2019-06-21,3-0-1-1-0,False,False,0.08695652173913043,False,False,False
2019-06-25,1-0-2-1-1,False,True,0.08695652173913043,True,True,True
2019-06-28,2-1-0-1-1,False,False,0.08695652173913043,False,False,False
2019-07-02,0-2-1-0-2,False,False,0.08695652173913043,False,False,False
2019-07-05,2-1-0-1-1,False,True,0.08695652173913043,False,False,False
2019-07-09,1-0-1-2-1,False,True,0.08695652173913043,True,True,True
2019-07-12,1-0-0-2-2,False,False,0.08695652173913043,False,False,False
2019-07-16,2-2-0-1-0,False,False,0.08695652173913043,False,False,False
2019-07-19,0-3-2-0-0,False,False,0.08695652173913043,False,False,False
2019-07-23,1-2-1-1-0,True,False,0.08695652173913043,True,True,True
2019-07-26,2-0-1-1-1,True,False,0.08695652173913043,True,True,True
2019-07-30,0-2-2-1-0,False,False,0.08695652173913043,False,False,False
2019-08-02,0-1-1-1-2,True,False,0.08695652173913043,True,True,True
2019-08-06,0-2-1-2-0,False,False,0.08695652173913043,False,False,False
2019-08-09,1-1-0-1-2,True,False,0.08695652173913043,True,True,True
2019-08-13,0-1-1-3-0,False,False,0.08695652173913043,False,False,False
2019-08-16,2-0-1-1-1,False,False,0.08695652173913043,False,False,False
2019-08-20,0-1-3-1-0,False,False,0.08695652173913043,False,False,False
2019-08-23,1-1-0-1-2,False,True,0.08695652173913043,False,False,False
2019-08-27,1-0-1-1-2,True,False,0.08695652173913043,True,True,True
2019-08-30,0-0-2-0-3,False,False,0.08695652173913043,False,False,False
2019-09-03,1-1-0-2-1,True,False,0.08695652173913043,True,True,True
2019-09-06,1-1-1-1-1,True,True,0.08695652173913043,True,True,True
2019-09-10,1-0-3-0-1,False,False,0.08695652173913043,False,False,False
2019-09-13,1-1-1-0-2,True,False,0.08695652173913043,True,True,True
2019-09-17,0-0-1-1-3,False,False,0.08695652173913043,False,False,False
2019-09-20,1-0-2-1-1,False,True,0.08695652173913043,True,True,True
2019-09-24,1-0-0-1-3,False,False,0.08695652173913043,False,False,False
2019-09-27,0-0-1-1-3,False,False,0.08695652173913043,False,False,False
2019-10-01,1-2-0-1-1,True,True,0.08695652173913043,True,True,True
2019-10-04,2-0-0-1-2,False,False,0.08695652173913043,False,False,False
2019-10-08,2-1-0-0-2,False,False,0.08695652173913043,False,False,False
2019-10-11,1-2-0-0-2,False,False,0.08695652173913043,False,False,False
2019-10-15,1-0-1-3-0,False,False,0.08695652173913043,False,False,False
2019-10-18,1-1-1-0-2,False,False,0.08695652173913043,False,False,False
2019-10-22,2-0-0-2-1,False,False,0.08695652173913043,False,False,False
2019-10-25,0-0-0-4-1,False,False,0.08695652173913043,False,False,False
2019-10-29,0-2-1-0-2,False,False,0.08695652173913043,False,False,False
2019-11-01,1-1-0-1-2,False,True,0.08695652173913043,False,False,False
2019-11-05,1-1-1-1-1,True,True,0.08695652173913043,True,True,True
2019-11-08,1-2-1-0-1,True,False,0.08695652173913043,True,True,True
2019-11-12,1-0-3-1-0,False,False,0.08695652173913043,False,False,False
2019-11-15,1-2-0-2-0,False,False,0.08695652173913043,False,False,False
2019-11-19,2-1-1-0-1,True,True,0.08695652173913043,True,True,True
2019-11-22,1-0-1-2-1,False,True,0.08695652173913043,True,True,True
2019-11-26,2-2-0-1-0,False,False,0.08695652173913043,False,False,False
2019-11-29,2-1-0-0-2,False,False,0.08695652173913043,False,False,False
2019-12-03,0-1-0-3-1,False,False,0.08695652173913043,False,False,False
2019-12-06,2-0-1-1-1,False,False,0.08695652173913043,False,False,False
2019-12-10,2-1-1-0-1,False,True,0.08695652173913043,False,True,False
2019-12-13,1-2-1-1-0,False,False,0.08695652173913043,False,False,False
2019-12-17,2-1-1-0-1,False,True,0.08695652173913043,False,False,False
2019-12-20,1-0-2-2-0,False,False,0.08695652173913043,False,False,False
2019-12-24,1-3-0-0-1,False,False,0.08695652173913043,False,False,False
2019-12-27,2-0-2-1-0,False,False,0.08695652173913043,False,False,False
2019-12-31,0-0-1-2-2,False,False,0.08695652173913043,False,False,False
2020-01-03,1-2-0-1-1,False,True,0.08695652173913043,True,True,True
2020-01-07,2-1-0-1-1,True,True,0.08695652173913043,True,True,True
2020-01-10,1-1-0-1-2,False,True,0.08695652173913043,False,False,False
2020-01-14,0-0-3-1-1,False,False,0.08695652173913043,False,False,False
2020-01-17,1-2-1-0-1,False,False,0.08695652173913043,False,False,False
2020-01-21,1-1-1-1-1,False,True,0.08695652173913043,True,True,True
2020-01-24,4-0-1-0-0,False,False,0.08695652173913043,False,False,False
2020-01-28,1-1-1-2-0,True,False,0.08620689655172414,True,True,True
2020-01-31,0-3-2-0-0,False,False,0.08620689655172414,False,False,False
2020-02-04,0-0-2-2-1,False,False,0.08620689655172414,False,False,False
2020-02-07,1-2-1-1-0,False,False,0.08620689655172414,False,False,False
2020-02-11,0-0-2-1-2,False,False,0.08620689655172414,False,False,False
2020-02-14,1-1-0-1-2,False,True,0.08620689655172414,False,False,False
2020-02-18,0-1-0-3-1,False,False,0.08620689655172414,False,False,False
2020-02-21,1-0-2-1-1,False,True,0.08620689655172414,True,False,False
2020-02-25,2-1-1-0-1,False,True,0.08620689655172414,False,False,False
2020-02-28,1-2-2-0-0,False,False,0.08620689655172414,False,False,False
2020-03-03,1-1-1-0-2,False,False,0.08620689655172414,False,False,False
2020-03-06,0-1-0-1-3,False,False,0.08620689655172414,False,False,False
2020-03-10,0-1-2-1-1,True,False,0.08620689655172414,True,True,True
2020-03-13,1-1-2-1-0,True,False,0.08620689655172414,False,False,False
2020-03-17,3-2-0-0-0,False,False,0.08620689655172414,False,False,False
2020-03-20,2-1-0-2-0,False,False,0.08620689655172414,False,False,False
2020-03-24,1-1-2-1-0,False,False,0.08620689655172414,False,False,False
2020-03-27,0-2-1-0-2,False,False,0.08620689655172414,False,False,False
2020-03-31,0-2-2-1-0,False,False,0.08620689655172414,False,False,False
2020-04-03,0-2-0-1-2,False,False,0.08620689655172414,False,False,False
2020-04-07,2-1-0-1-1,False,True,0.08620689655172414,False,False,False
2020-04-10,2-1-0-2-0,False,False,0.08620689655172414,False,False,False
2020-04-14,1-0-1-3-0,False,False,0.08620689655172414,False,False,False
2020-04-17,0-1-1-2-1,True,True,0.08620689655172414,True,True,True
2020-04-21,1-2-2-0-0,False,False,0.08620689655172414,False,False,False
2020-04-24,2-1-2-0-0,False,False,0.08620689655172414,False,False,False
2020-04-28,0-1-3-1-0,False,False,0.08620689655172414,False,False,False
2020-05-01,0-2-0-1-2,False,False,0.08620689655172414,False,False,False
2020-05-05,2-0-2-0-1,False,False,0.08620689655172414,False,False,False
2020-05-08,1-0-1-3-0,False,False,0.08620689655172414,False,False,False
2020-05-12,1-1-1-2-0,False,False,0.08620689655172414,False,False,False
2020-05-15,0-1-1-3-0,False,False,0.08620689655172414,False,False,False
2020-05-19,1-0-1-2-1,True,True,0.08620689655172414,True,True,True
2020-05-22,1-1-2-1-0,False,False,0.08620689655172414,False,False,False
2020-05-26,2-1-2-0-0,False,False,0.08620689655172414,False,False,False
2020-05-29,2-2-0-0-1,True,False,0.08620689655172414,False,False,False
2020-06-02,1-1-2-0-1,True,True,0.08620689655172414,True,True,True
2020-06-05,1-2-1-1-0,False,False,0.08620689655172414,False,False,False
2020-06-09,1-1-1-1-1,True,True,0.08620689655172414,True,True,True
2020-06-12,1-0-1-1-2,True,False,0.08620689655172414,True,True,True
2020-06-16,2-2-0-1-0,False,False,0.08620689655172414,False,False,False
2020-06-19,1-2-1-0-1,False,False,0.08620689655172414,False,False,False
2020-06-23,1-2-0-0-2,False,False,0.08620689655172414,False,False,False
2020-06-26,2-1-2-0-0,False,False,0.08620689655172414,False,False,False
2020-06-30,2-1-1-0-1,False,True,0.08620689655172414,True,True,False
2020-07-03,1-1-1-2-0,False,False,0.08620689655172414,False,False,False
2020-07-07,0-2-1-1-1,True,False,0.08620689655172414,False,True,True
2020-07-10,0-2-2-1-0,False,False,0.08620689655172414,False,False,False
2020-07-14,0-1-2-1-1,False,False,0.08620689655172414,False,False,False
2020-07-17,1-1-1-0-2,False,False,0.08620689655172414,False,False,False
2020-07-21,0-2-2-0-1,True,False,0.08620689655172414,False,False,False
2020-07-24,2-0-2-0-1,False,False,0.08620689655172414,False,False,False
2020-07-28,1-3-0-1-0,False,False,0.08620689655172414,False,False,False
2020-07-31,0-0-3-0-2,False,False,0.08620689655172414,False,False,False
2020-08-04,3-1-0-0-1,False,False,0.08620689655172414,False,False,False
2020-08-07,1-1-1-1-1,True,True,0.08620689655172414,True,True,True
2020-08-11,1-2-0-0-2,False,False,0.08620689655172414,False,False,False
2020-08-14,2-1-0-0-2,False,False,0.08620689655172414,False,False,False
2020-08-18,1-2-0-1-1,True,True,0.08620689655172414,True,True,True
2020-08-21,1-1-0-1-2,True,True,0.08620689655172414,True,True,True
2020-08-25,1-1-1-2-0,False,False,0.08620689655172414,False,False,False
2020-08-28,1-3-0-1-0,False,False,0.08620689655172414,False,False,False
2020-09-01,3-0-0-1-1,False,False,0.08620689655172414,False,False,False
2020-09-04,1-0-2-1-1,True,True,0.08620689655172414,True,True,True
2020-09-08,2-0-0-2-1,False,False,0.08620689655172414,False,False,False
2020-09-11,0-0-0-2-3,False,False,0.08620689655172414,False,False,False
2020-09-15,0-2-2-1-0,False,False,0.08620689655172414,False,False,False
2020-09-18,2-1-1-0-1,False,True,0.08620689655172414,True,True,True
2020-09-22,0-1-2-2-0,False,False,0.08620689655172414,False,False,False
2020-09-25,0-1-1-2-1,False,True,0.08620689655172414,False,False,False
2020-09-29,1-2-0-0-2,False,False,0.08620689655172414,False,False,False
2020-10-02,1-2-0-1-1,False,True,0.08620689655172414,True,True,True
2020-10-06,1-0-1-1-2,False,False,0.08620689655172414,False,False,False
2020-10-09,0-2-0-1-2,False,False,0.08620689655172414,False,False,False
2020-10-13,1-1-0-1-2,False,True,0.08620689655172414,False,False,False
2020-10-16,0-1-0-3-1,False,False,0.08620689655172414,False,False,False
2020-10-20,2-1-0-1-1,True,True,0.08620689655172414,True,True,True
2020-10-23,1-2-2-0-0,True,False,0.08620689655172414,False,False,False
2020-10-27,0-2-1-1-1,False,False,0.08620689655172414,False,False,False
2020-10-30,0-3-2-0-0,False,False,0.08620689655172414,False,False,False
2020-11-03,2-2-1-0-0,False,False,0.08620689655172414,False,False,False
2020-11-06,1-1-0-2-1,True,False,0.08620689655172414,False,True,True
2020-11-10,1-1-1-2-0,False,False,0.08620689655172414,False,False,False
2020-11-13,2-1-1-1-0,True,True,0.08620689655172414,True,True,True
2020-11-17,0-2-2-0-1,False,False,0.08620689655172414,False,False,False
2020-11-20,0-0-2-1-2,False,False,0.08620689655172414,False,False,False
2020-11-24,0-0-1-2-2,False,False,0.08620689655172414,False,False,False
2020-11-27,3-2-0-0-0,False,False,0.08620689655172414,False,False,False
2020-12-01,0-2-1-0-2,True,False,0.08620689655172414,False,False,False
2020-12-04,0-2-1-2-0,False,False,0.08620689655172414,False,False,False
2020-12-08,2-0-2-0-1,False,False,0.08620689655172414,False,False,False
2020-12-11,2-1-1-0-1,False,True,0.08620689655172414,True,False,False
2020-12-15,1-1-2-1-0,True,False,0.08620689655172414,False,True,True
2020-12-18,2-2-1-0-0,False,False,0.08620689655172414,False,False,False
2020-12-22,2-1-0-0-2,False,False,0.08620689655172414,False,False,False
2020-12-25,0-1-3-1-0,False,False,0.08620689655172414,False,False,False
2020-12-29,1-0-0-3-1,False,False,0.08620689655172414,False,False,False
2021-01-01,0-1-1-1-2,True,False,0.08620689655172414,True,True,True
2021-01-05,0-1-0-3-1,False,False,0.08620689655172414,False,False,False
2021-01-08,0-1-1-1-2,False,False,0.08620689655172414,False,False,False
2021-01-12,2-1-0-2-0,False,False,0.08620689655172414,False,False,False
2021-01-15,2-0-1-2-0,False,False,0.08620689655172414,False,False,False
2021-01-19,0-0-2-2-1,False,False,0.08620689655172414,False,False,False
2021-01-22,1-1-0-0-3,False,False,0.08620689655172414,False,False,False
2021-01-26,2-0-1-2-0,False,False,0.08620689655172414,False,False,False
2021-01-29,2-0-1-1-1,True,False,0.08620689655172414,True,True,True
2021-02-02,0-2-0-2-1,False,False,0.08620689655172414,False,False,False
