source_year,source_file,Datum,Spelers,Inzet,P-R1,W-R1,P-R2,W-R2,P-R3,W-R3,P-R4,W-R4,P-R5,W-R5,P-R6,W-R6,P-R7,W-R7,P-R8,W-R8,P-R9,W-R9,P-R10,W-R10,P-R11,W-R11,P-R12,W-R12,P-R13,W-R13
2013,euromillions-financialdata-NL-2013.csv,2013-12-27,726589,"5412940,00",0,"0,00",0,"159061,40",1,"20829,40",10,"3351,80",139,"135,10",325,"59,20",242,"55,80",3251,"19,70",5373,"11,30",11366,"8,50",15539,"11,40",67707,"7,10",141484,"3,30"
2013,euromillions-financialdata-NL-2013.csv,2013-12-24,579832,"4112418,00",0,"0,00",0,"310481,90",1,"64683,70",7,"5624,60",86,"224,50",196,"101,40",191,"59,20",2902,"17,90",3097,"15,60",6152,"12,70",15589,"9,00",45051,"8,30",89496,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-12-20,764526,"5498548,00",0,"0,00",0,"297853,40",1,"42550,40",2,"4882,80",89,"194,30",189,"87,80",181,"68,30",2766,"21,50",4695,"12,70",10685,"9,80",14137,"12,10",66099,"7,30",151690,"3,40"
2013,euromillions-financialdata-NL-2013.csv,2013-12-17,438891,"2952820,00",0,"0,00",0,"232157,90",0,"128976,60",1,"6045,70",31,"243,20",88,"112,30",71,"86,10",1267,"25,40",1874,"16,50",4227,"12,90",6654,"13,50",30439,"8,50",67172,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-12-13,908036,"6372580,00",0,"0,00",0,"486045,00",1,"43204,00",3,"6480,60",88,"248,70",240,"101,80",181,"79,90",2746,"25,50",4182,"16,70",10241,"11,80",15921,"12,50",63074,"8,90",150899,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-12-10,407058,"2614626,00",0,"0,00",1,"511544,50",0,"85257,40",4,"5500,40",34,"248,20",73,"94,60",78,"69,70",1199,"21,60",1445,"16,70",2947,"14,30",7449,"10,70",24028,"8,80",49640,"4,50"
2013,euromillions-financialdata-NL-2013.csv,2013-12-06,700374,"4854836,00",0,"0,00",1,"741485,40",0,"98864,70",1,"6680,00",48,"329,10",112,"134,90",126,"90,80",1764,"27,90",2939,"18,20",6368,"14,10",9707,"14,30",45332,"9,20",100773,"4,30"
2013,euromillions-financialdata-NL-2013.csv,2013-12-03,393288,"2492908,00",0,"0,00",0,"475347,30",0,"105632,70",3,"2437,60",38,"161,50",113,"83,10",125,"43,70",1792,"15,50",2105,"11,90",3990,"10,60",9284,"8,80",30352,"7,00",54323,"3,90"
2013,euromillions-financialdata-NL-2013.csv,2013-11-29,676129,"4661532,00",0,"15000000,00",0,"297135,90",1,"82537,70",3,"3019,60",109,"142,00",231,"84,00",292,"38,00",3992,"12,80",4962,"10,70",8777,"10,50",18842,"7,50",63327,"6,60",114479,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-11-26,411754,"2676114,00",0,"32148861,00",0,"512038,90",0,"42669,90",4,"2666,80",73,"163,70",114,"94,60",223,"34,00",2811,"11,10",3037,"11,60",4577,"11,80",13157,"6,60",37727,"6,70",60417,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-11-22,702071,"4896280,00",0,"0,00",0,"119096,20",1,"43006,90",3,"4300,60",89,"196,80",152,"110,30",154,"69,10",2266,"21,60",3945,"13,70",6947,"12,50",12681,"11,70",54642,"7,50",100909,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-11-19,409432,"2644612,00",0,"0,00",0,"245427,60",0,"46748,10",0,"8611,40",23,"307,80",52,"120,50",62,"100,50",1020,"28,90",1454,"19,00",3304,"12,60",5421,"15,10",22306,"9,80",56076,"3,90"
2013,euromillions-financialdata-NL-2013.csv,2013-11-15,1261644,"10830602,00",0,"100000000,00",2,"328771,00",5,"41096,30",18,"3913,90",212,"175,10",558,"77,10",496,"60,70",5895,"20,20",9422,"12,80",20703,"10,00",31772,"11,00",125023,"7,60",267650,"3,60"
2013,euromillions-financialdata-NL-2013.csv,2013-11-12,361324,"2295960,00",0,"0,00",0,"192021,60",0,"53339,30",1,"6667,40",38,"233,30",99,"107,40",66,"86,20",1018,"27,20",1577,"18,30",3482,"13,80",5077,"13,90",22229,"9,80",47065,"4,50"
2013,euromillions-financialdata-NL-2013.csv,2013-11-08,696889,"4812786,00",0,"7500000,00",0,"291709,50",0,"162060,80",5,"5929,00",63,"264,20",149,"122,80",137,"86,00",2091,"27,40",3300,"17,60",7265,"13,60",10615,"14,60",46450,"9,50",103040,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-11-05,401305,"2575874,00",0,"21594781,00",0,"329739,00",0,"65947,80",3,"4996,00",31,"189,00",77,"107,80",90,"64,40",1560,"19,60",2026,"12,80",3478,"12,50",7808,"10,90",33305,"6,80",54991,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-11-01,545962,"3768846,00",0,"0,00",0,"222779,10",0,"31825,50",4,"3051,70",72,"175,20",145,"96,90",232,"41,60",3484,"13,50",3724,"11,90",6841,"10,80",17166,"7,70",50910,"6,90",91143,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-10-29,382736,"2434142,00",0,"15000000,00",0,"235100,10",0,"104488,90",0,"5055,90",32,"264,70",57,"135,60",115,"62,90",1799,"16,70",1571,"17,10",3191,"14,20",10118,"8,30",26939,"8,20",52198,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-10-25,673789,"4681544,00",0,"31714028,00",0,"507822,70",1,"507822,70",3,"5402,30",53,"290,00",146,"124,60",128,"86,00",2078,"26,10",2999,"17,00",7267,"12,00",11122,"13,60",44431,"9,00",110458,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-10-22,389723,"2502324,00",0,"0,00",0,"0,00",0,"655757,30",3,"6830,80",36,"285,10",77,"125,00",96,"77,30",1123,"24,90",1546,"17,50",3470,"13,90",5824,"13,40",23755,"9,40",52499,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-10-18,665049,"4577238,00",0,"0,00",0,"489776,80",0,"163258,90",3,"6802,40",44,"294,70",94,"134,80",149,"69,70",2548,"19,20",2360,"18,60",4808,"15,70",17067,"8,90",40967,"9,20",80183,"4,70"
2013,euromillions-financialdata-NL-2013.csv,2013-10-15,458269,"3100472,00",0,"50899071,00",0,"569896,70",0,"37993,10",4,"2499,50",96,"168,70",205,"89,50",187,"44,20",2274,"15,20",2823,"14,10",5477,"12,90",11701,"8,20",35326,"8,10",65093,"4,50"
2013,euromillions-financialdata-NL-2013.csv,2013-10-11,701963,"4938416,00",0,"0,00",1,"325019,10",2,"28510,40",7,"2355,20",102,"153,90",191,"84,40",356,"39,30",4755,"13,00",5008,"11,20",8386,"10,80",23346,"7,30",68600,"6,70",117839,"3,90"
2013,euromillions-financialdata-NL-2013.csv,2013-10-08,417343,"2713242,00",0,"0,00",0,"0,00",0,"283010,90",2,"3049,60",42,"240,70",78,"127,40",148,"43,30",2398,"13,10",2651,"13,20",4111,"13,40",12597,"7,00",35530,"7,20",57648,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-10-04,690002,"4780372,00",0,"0,00",0,"222668,60",0,"51956,00",3,"4995,70",79,"180,50",130,"117,10",136,"71,90",2438,"21,70",2765,"16,50",5784,"13,50",13166,"11,80",45066,"8,60",95419,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-10-01,394778,"2515924,00",0,"0,00",0,"251014,50",1,"66937,20",2,"5071,00",47,"202,80",57,"114,50",74,"66,90",1384,"21,20",1926,"13,80",3305,"13,20",7114,"11,50",30579,"7,50",53983,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-09-27,736534,"5343626,00",0,"65793284,00",1,"357547,50",1,"59591,20",11,"3274,20",69,"238,70",115,"118,10",230,"57,70",3510,"17,30",3358,"16,30",6516,"13,80",21184,"8,70",53746,"8,50",103650,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-09-24,440182,"2980596,00",0,"0,00",1,"145647,20",1,"77678,50",3,"5884,70",48,"220,90",111,"100,70",66,"78,50",1313,"25,00",1996,"15,80",4906,"11,20",7153,"13,30",29926,"8,60",70088,"3,70"
2013,euromillions-financialdata-NL-2013.csv,2013-09-20,722010,"5113976,00",0,"0,00",0,"416730,50",0,"61737,80",5,"5787,90",80,"182,30",140,"110,90",184,"70,40",2473,"22,00",3828,"13,10",7054,"12,20",14061,"11,30",57369,"7,40",97668,"4,30"
2013,euromillions-financialdata-NL-2013.csv,2013-09-17,426567,"2804070,00",0,"0,00",0,"363582,80",2,"36358,20",0,"4661,30",50,"191,80",150,"83,80",107,"69,30",1422,"22,60",2327,"13,60",5416,"10,10",6912,"12,80",30919,"7,90",72966,"3,60"
2013,euromillions-financialdata-NL-2013.csv,2013-09-13,848424,"5870520,00",0,"0,00",0,"272629,40",0,"53011,20",1,"6116,60",103,"187,20",230,"83,50",273,"63,90",3306,"21,60",4963,"13,20",11098,"9,90",17035,"11,90",66868,"7,60",142838,"3,60"
2013,euromillions-financialdata-NL-2013.csv,2013-09-10,382906,"2443642,00",0,"0,00",1,"59326,40",3,"13447,30",0,"3576,40",60,"121,90",188,"42,00",117,"56,70",1313,"21,20",2516,"10,50",5907,"7,20",6129,"12,50",29438,"7,30",67371,"3,10"
2013,euromillions-financialdata-NL-2013.csv,2013-09-06,684878,"4763896,00",0,"12801474,00",1,"265073,60",0,"40780,50",6,"3193,60",111,"207,40",166,"112,50",314,"43,40",3624,"14,50",4170,"13,30",7713,"12,50",18395,"8,00",58564,"7,40",108760,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-09-03,396472,"2538200,00",0,"0,00",0,"203879,20",0,"84949,60",5,"2879,60",43,"178,20",104,"104,30",139,"44,50",1868,"14,70",2450,"11,80",4424,"11,50",9172,"8,40",33331,"6,80",59277,"4,00"
2013,euromillions-financialdata-NL-2013.csv,2013-08-30,662380,"4614522,00",0,"12821112,00",1,"122794,80",1,"35474,00",7,"3455,20",81,"189,80",123,"112,30",229,"49,40",3504,"15,20",3428,"14,30",6234,"13,70",19533,"7,90",51333,"7,70",90784,"4,50"
2013,euromillions-financialdata-NL-2013.csv,2013-08-27,391008,"2521586,00",0,"0,00",0,"513509,70",0,"85584,90",1,"5902,40",32,"295,90",63,"128,80",114,"64,30",1898,"17,90",1714,"17,20",3219,"14,70",10740,"8,50",27166,"8,70",52236,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-08-23,796324,"5959468,00",0,"93948087,00",0,"521220,40",0,"77217,80",5,"3341,10",85,"237,70",161,"118,50",288,"52,60",4418,"15,80",4319,"15,20",8201,"13,20",25499,"7,90",63872,"8,00",118474,"4,30"
2013,euromillions-financialdata-NL-2013.csv,2013-08-20,506513,"3582092,00",0,"0,00",0,"340199,10",1,"113399,70",1,"6299,90",44,"235,10",83,"122,40",125,"68,80",1807,"22,90",2541,"15,80",5121,"12,80",9320,"12,60",37228,"8,60",79212,"4,00"
2013,euromillions-financialdata-NL-2013.csv,2013-08-16,649305,"4736600,00",0,"0,00",0,"348541,10",1,"82985,90",5,"4761,40",74,"220,20",181,"113,30",160,"73,30",2717,"22,00",3648,"15,70",7370,"13,00",14370,"11,60",52808,"8,40",107564,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-08-13,450349,"3085826,00",0,"0,00",0,"1218458,40",1,"101538,20",1,"7252,70",45,"222,90",90,"106,30",110,"72,90",1682,"22,40",2099,"15,70",4166,"12,50",8772,"11,60",32060,"8,30",66998,"4,00"
2013,euromillions-financialdata-NL-2013.csv,2013-08-09,717595,"5134610,00",0,"0,00",0,"140832,60",1,"43333,10",7,"3200,70",180,"113,30",294,"66,10",278,"45,70",3481,"17,00",6305,"9,60",11258,"8,90",16096,"10,00",76746,"6,10",137413,"3,40"
2013,euromillions-financialdata-NL-2013.csv,2013-08-06,426993,"2839490,00",0,"0,00",0,"556392,00",0,"61821,30",3,"9761,20",29,"281,20",52,"143,60",84,"88,30",1172,"26,30",1613,"18,10",3477,"14,30",6247,"13,80",26231,"9,10",55490,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-08-02,638720,"4480820,00",0,"0,00",0,"394295,50",1,"58414,10",2,"5974,10",43,"265,20",98,"133,60",193,"60,50",2794,"18,50",2787,"16,60",5563,"15,00",16512,"8,90",45356,"8,90",84483,"4,90"
2013,euromillions-financialdata-NL-2013.csv,2013-07-30,373145,"2423608,00",0,"0,00",0,"258528,40",1,"57450,70",5,"4419,20",46,"208,50",104,"98,50",154,"57,20",1560,"18,60",1871,"14,00",4219,"10,70",7995,"10,20",26719,"7,70",60629,"3,60"
2013,euromillions-financialdata-NL-2013.csv,2013-07-26,603842,"4185080,00",0,"0,00",0,"378549,60",1,"47318,70",9,"4070,40",146,"176,30",241,"98,20",191,"63,90",2688,"19,80",4430,"13,20",8067,"12,00",13401,"10,50",55173,"7,50",98618,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-07-23,365525,"2343254,00",0,"15000000,00",0,"197499,90",0,"329166,50",3,"4114,50",29,"230,00",61,"117,10",86,"56,60",1425,"17,70",1799,"13,70",2975,"13,30",7156,"9,80",28402,"7,00",47413,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-07-19,618932,"4285262,00",0,"15000000,00",0,"378116,60",1,"72022,20",5,"2653,40",90,"165,40",111,"99,80",281,"38,80",3999,"13,50",3636,"11,60",5833,"12,00",20747,"7,60",52499,"6,90",85682,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-07-16,398302,"2598520,00",0,"22078146,00",0,"353907,20",0,"117969,00",3,"4115,20",30,"264,20",65,"110,50",132,"59,50",1792,"18,30",1788,"16,00",3864,"12,90",9675,"9,30",27307,"8,60",57751,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-07-12,664217,"4612212,00",0,"0,00",0,"0,00",1,"412933,20",6,"4869,40",119,"215,80",147,"131,60",184,"70,30",2362,"22,90",4255,"14,80",6989,"14,30",12643,"11,70",58879,"7,80",96327,"4,60"
2013,euromillions-financialdata-NL-2013.csv,2013-07-09,425567,"2802848,00",0,"33574531,00",0,"1134284,60",0,"126031,60",3,"6098,30",44,"260,40",92,"117,90",67,"90,20",1170,"27,80",1811,"18,00",4398,"13,10",6120,"14,50",26613,"9,60",63021,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-07-05,705846,"4948172,00",0,"0,00",0,"330378,90",0,"28980,60",3,"5985,10",90,"182,20",265,"62,80",146,"83,60",1960,"26,60",3522,"14,30",10687,"8,50",9933,"14,80",49131,"8,60",137332,"3,20"
2013,euromillions-financialdata-NL-2013.csv,2013-07-02,421641,"2740512,00",0,"0,00",3,"84483,90",1,"28161,30",8,"2377,20",73,"107,40",108,"73,70",129,"42,30",1849,"15,80",3083,"9,50",4746,"9,80",8797,"9,80",38662,"6,00",63715,"3,70"
2013,euromillions-financialdata-NL-2013.csv,2013-06-28,730183,"5132540,00",0,"15000000,00",0,"219135,40",1,"26561,80",2,"4360,90",63,"224,40",118,"118,90",168,"62,80",2799,"19,00",3188,"15,60",6343,"13,70",15564,"10,10",50115,"8,10",98658,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-06-25,869880,"7292790,00",1,"93968807,00",1,"365235,30",2,"48698,00",2,"5662,50",162,"174,70",259,"86,60",341,"61,60",4113,"19,50",6340,"12,80",12691,"10,40",20302,"11,10",85968,"7,40",172591,"3,60"
2013,euromillions-financialdata-NL-2013.csv,2013-06-21,1142415,"9436522,00",0,"0,00",0,"409039,10",1,"60598,30",7,"4869,50",172,"228,10",336,"112,40",278,"72,00",4487,"21,50",6311,"15,50",12916,"12,70",24834,"11,50",95360,"8,20",190525,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-06-18,697878,"5624554,00",0,"0,00",0,"176075,60",3,"36333,00",1,"4238,80",134,"197,80",336,"77,80",173,"68,80",2782,"21,90",4156,"16,00",11311,"10,80",14998,"11,80",54076,"9,20",137385,"3,90"
2013,euromillions-financialdata-NL-2013.csv,2013-06-14,1022951,"8168588,00",0,"0,00",0,"462356,20",0,"115589,00",13,"5254,00",100,"297,20",186,"138,20",215,"84,10",3629,"25,40",4347,"19,10",9347,"15,00",20408,"13,00",69117,"9,80",155219,"4,50"
2013,euromillions-financialdata-NL-2013.csv,2013-06-11,675263,"5312320,00",0,"0,00",0,"386665,10",3,"33917,90",3,"3464,70",138,"151,60",193,"89,70",237,"45,00",3452,"16,10",5261,"10,60",8941,"10,70",17651,"9,70",66738,"6,80",120682,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-06-07,1146861,"9745598,00",0,"0,00",0,"570665,50",1,"55947,60",9,"3302,40",132,"215,80",244,"116,40",518,"48,40",7383,"14,90",7030,"14,00",12769,"13,20",39515,"8,10",111754,"7,40",199183,"4,30"
2013,euromillions-financialdata-NL-2013.csv,2013-06-04,424735,"2771606,00",0,"0,00",0,"273475,00",3,"40514,80",2,"7012,10",36,"272,20",98,"122,00",79,"82,50",1475,"23,20",1589,"19,80",3339,"16,20",9019,"10,90",24675,"10,00",52630,"4,80"
2013,euromillions-financialdata-NL-2013.csv,2013-05-31,719506,"5031796,00",0,"0,00",0,"1779901,60",1,"59330,00",4,"4944,10",87,"267,30",144,"132,00",201,"75,90",2845,"23,40",4090,"16,40",7793,"13,40",14543,"11,90",55731,"8,60",111667,"4,30"
2013,euromillions-financialdata-NL-2013.csv,2013-05-28,511709,"3735012,00",0,"95372874,00",0,"298372,80",1,"62161,00",5,"5405,30",76,"191,80",167,"88,10",114,"74,00",1661,"25,10",3021,"14,10",6438,"11,10",8716,"13,30",40610,"8,10",89578,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-05-24,783057,"5806244,00",0,"0,00",1,"114335,00",1,"36105,80",3,"3235,80",165,"110,00",274,"74,60",294,"53,70",3403,"19,10",6855,"9,60",11110,"9,60",17346,"10,70",84062,"6,40",134575,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-05-21,423470,"2977670,00",0,"0,00",1,"182069,90",1,"84965,90",7,"2189,80",78,"141,70",148,"79,90",268,"35,80",3147,"12,30",3675,"10,40",6153,"10,00",13226,"7,40",45249,"6,30",77152,"3,70"
2013,euromillions-financialdata-NL-2013.csv,2013-05-17,744512,"5415040,00",0,"0,00",0,"203260,50",2,"60978,10",1,"6775,30",84,"255,20",168,"113,10",141,"86,30",2074,"26,80",3209,"16,70",7168,"12,50",11104,"14,40",50246,"8,80",116372,"4,00"
2013,euromillions-financialdata-NL-2013.csv,2013-05-14,445370,"3032460,00",0,"0,00",0,"394615,10",0,"131538,30",2,"5059,10",52,"201,90",115,"98,10",142,"69,10",1868,"21,70",2611,"13,70",5546,"10,70",9051,"11,90",36746,"7,60",76084,"3,60"
2013,euromillions-financialdata-NL-2013.csv,2013-05-10,676918,"4826774,00",0,"0,00",0,"0,00",0,"360153,80",2,"7300,40",61,"301,80",100,"138,00",109,"99,90",1826,"30,10",2485,"20,10",5419,"15,50",10307,"15,20",38505,"10,50",88509,"4,70"
2013,euromillions-financialdata-NL-2013.csv,2013-05-07,421143,"2763666,00",0,"0,00",0,"349861,00",2,"31805,50",1,"5831,00",43,"218,60",136,"102,20",145,"50,80",2224,"16,10",2462,"14,10",5431,"11,40",10570,"8,90",33101,"7,90",70159,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-05-03,667958,"4686140,00",0,"0,00",0,"516026,50",1,"64503,30",3,"7818,50",64,"255,30",101,"147,30",131,"81,80",2305,"22,60",3189,"15,80",5106,"15,50",12865,"11,50",54868,"7,60",87659,"4,60"
2013,euromillions-financialdata-NL-2013.csv,2013-04-30,409617,"2636426,00",0,"0,00",1,"1007618,80",2,"41984,10",4,"4664,90",53,"230,60",96,"137,30",139,"60,70",1976,"16,60",1861,"16,50",3407,"15,50",10962,"8,20",28119,"8,40",49521,"4,80"
2013,euromillions-financialdata-NL-2013.csv,2013-04-26,709984,"5007290,00",0,"32469030,00",0,"321778,80",1,"67037,20",9,"2394,10",107,"169,20",158,"106,50",294,"43,90",4403,"14,40",4188,"13,00",6678,"13,00",23914,"7,70",60441,"7,20",99616,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-04-23,392189,"2531240,00",0,"0,00",0,"144494,20",1,"33715,30",6,"4322,40",70,"110,90",155,"55,50",80,"70,80",1221,"24,40",2376,"11,00",5531,"8,40",5999,"14,10",28525,"7,50",67401,"3,30"
2013,euromillions-financialdata-NL-2013.csv,2013-04-19,673492,"4666176,00",0,"0,00",0,"192916,40",0,"51444,30",3,"4946,50",43,"316,90",83,"160,80",128,"75,50",2531,"19,70",2502,"19,30",5079,"16,60",16062,"9,00",44592,"9,10",87442,"4,80"
2013,euromillions-financialdata-NL-2013.csv,2013-04-16,388795,"2481598,00",0,"15000000,00",0,"124935,10",2,"6663,20",5,"1830,50",96,"103,30",169,"40,20",149,"44,50",1767,"16,20",2199,"12,20",4703,"9,30",9016,"8,80",27775,"7,70",58953,"3,70"
2013,euromillions-financialdata-NL-2013.csv,2013-04-12,719347,"5040814,00",0,"26258943,00",0,"120631,50",0,"37529,80",5,"2181,90",100,"123,60",226,"64,80",294,"36,00",3654,"14,00",4651,"10,10",8461,"9,50",18886,"8,00",59007,"6,80",107823,"3,90"
2013,euromillions-financialdata-NL-2013.csv,2013-04-09,395679,"2544532,00",0,"0,00",0,"346885,50",1,"86721,30",2,"4033,50",44,"240,80",39,"126,00",89,"72,10",1305,"22,90",1542,"16,90",3099,"14,40",7205,"12,50",24155,"8,90",48199,"4,60"
2013,euromillions-financialdata-NL-2013.csv,2013-04-05,696905,"4905300,00",2,"13269447,00",0,"432708,40",1,"52449,50",8,"4062,90",87,"225,90",133,"125,30",311,"47,40",4483,"14,40",4074,"13,90",7345,"13,10",22953,"7,60",60447,"7,30",105070,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-04-02,358403,"2349846,00",0,"0,00",0,"520893,40",0,"34726,20",0,"4234,90",37,"190,30",79,"90,40",84,"60,20",1424,"20,40",1865,"13,70",3994,"10,80",6731,"11,40",27296,"7,80",56127,"3,80"
2013,euromillions-financialdata-NL-2013.csv,2013-03-29,1077866,"8677518,00",0,"132486744,00",0,"571697,20",0,"105869,80",7,"4764,10",120,"247,30",302,"130,50",420,"60,10",6217,"17,40",5830,"16,00",11250,"14,20",34952,"8,40",93195,"8,20",169881,"4,50"
2013,euromillions-financialdata-NL-2013.csv,2013-03-26,659010,"5276430,00",0,"0,00",0,"1007262,40",0,"61046,20",1,"5246,10",91,"218,70",154,"104,90",152,"75,20",2167,"24,70",3344,"16,30",7766,"12,40",12301,"13,10",51006,"8,90",114987,"4,00"
2013,euromillions-financialdata-NL-2013.csv,2013-03-22,1241014,"10676836,00",0,"0,00",1,"500583,50",0,"62572,90",10,"5753,80",209,"211,40",299,"123,00",374,"71,50",5718,"21,60",9311,"14,10",17130,"12,90",28999,"11,50",129946,"7,70",239608,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-03-19,398594,"2578808,00",0,"0,00",0,"522853,60",0,"49795,50",2,"3556,80",33,"253,70",73,"122,40",116,"57,80",1932,"16,80",1867,"16,70",4267,"13,50",9195,"9,10",26386,"9,00",57082,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-03-15,681087,"4746940,00",0,"0,00",0,"388993,10",3,"39896,70",11,"4116,30",78,"167,00",225,"69,50",170,"65,90",2336,"21,90",3813,"13,30",9136,"9,60",12160,"12,10",51287,"8,00",115098,"3,60"
2013,euromillions-financialdata-NL-2013.csv,2013-03-12,351970,"2273886,00",0,"15000000,00",1,"196291,60",0,"36350,20",6,"2478,40",73,"138,40",119,"68,20",152,"34,20",2117,"12,40",2269,"10,50",4264,"9,50",10789,"7,20",30017,"6,60",52119,"3,70"
2013,euromillions-financialdata-NL-2013.csv,2013-03-08,725963,"5193518,00",0,"51689985,00",0,"580343,20",0,"116068,60",0,"5921,80",88,"229,10",190,"100,10",143,"76,20",2477,"24,30",3836,"15,00",8852,"10,90",12323,"13,30",58340,"8,20",131702,"3,60"
2013,euromillions-financialdata-NL-2013.csv,2013-03-05,412017,"2724388,00",0,"0,00",2,"157601,50",0,"91934,20",4,"3404,90",65,"204,60",109,"106,90",168,"49,50",2278,"15,40",2425,"13,90",4696,"12,40",11536,"8,10",34073,"7,50",61935,"4,20"
2013,euromillions-financialdata-NL-2013.csv,2013-03-01,705379,"4968994,00",0,"0,00",0,"543386,60",0,"67923,30",8,"5660,20",104,"215,90",153,"120,90",210,"66,40",2746,"20,30",3815,"14,60",6607,"13,70",15489,"10,40",58902,"7,50",99680,"4,40"
2013,euromillions-financialdata-NL-2013.csv,2013-02-26,389197,"2532468,00",0,"0,00",0,"1029096,80",0,"31184,70",6,"2117,40",52,"144,00",114,"70,80",144,"37,30",2437,"12,90",2322,"10,90",4725,"9,10",11219,"7,80",33617,"6,70",66041,"3,40"
2013,euromillions-financialdata-NL-2013.csv,2013-02-22,660578,"4602826,00",0,"0,00",0,"512860,70",1,"56984,50",5,"7770,60",76,"262,70",161,"115,30",114,"87,00",1831,"26,70",3153,"17,40",7175,"12,90",10037,"14,20",45796,"9,00",101356,"4,10"
2013,euromillions-financialdata-NL-2013.csv,2013-02-19,437317,"2991428,00",0,"60298933,00",0,"137805,70",0,"29529,70",6,"4053,10",83,"146,00",111,"85,00",100,"63,60",1641,"20,40",2854,"11,30",4971,"11,00",8376,"11,30",38248,"6,90",67033,"3,90"
